"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"ST_REELEICAO";"DS_SITUACAO_JULGAMENTO_URNA";"DS_SIT_TOT_TURNO";"TOTAL_VOTOS";"RECEITA_TOTAL";"TIPO_RECEITA";"BENS_TOTAL"
250002034107;"JONAS SOUZA DOS REIS CAMARA";"#NULO";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"ADVOGADO";"#NE";"N";"DEFERIDO";"SUPLENTE";3352;65837,61;"FUNDO ESPECIAL";3730000
250002034118;"AUGUSTO EDUARDO VIDAL NETO";"#NULO";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";1979;115655,8;"FUNDO ESPECIAL, OUTROS RECURSOS, FUNDO PARTIDARIO";7500
250001962476;"MARCUS VINICIUS DE ALMEIDA FERREIRA";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"VIÚVO(A)";"BRANCA";"REPRESENTANTE COMERCIAL";"#NE";"N";"DEFERIDO";"SUPLENTE";2862;111379;"OUTROS RECURSOS";1280533,47
250001962498;"ALINE NASCIMENTO BARROZO TORRES";"#NULO";"MDB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"RELAÇÕES-PÚBLICAS";"#NE";"N";"DEFERIDO";"SUPLENTE";17724;1186367,7;"OUTROS RECURSOS, FUNDO ESPECIAL";1085850,34
250001962475;"LUIZ ALBERTO RAMOS SILVA";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";"SUPLENTE";8346;942700;"OUTROS RECURSOS, FUNDO ESPECIAL";34924,28
250001962489;"VIVIANE FERREIRA PROCOPIO";"#NULO";"MDB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PSICÓLOGO";"#NE";"N";"DEFERIDO";"SUPLENTE";669;50000;"FUNDO ESPECIAL";NA
250001962467;"RAMIREZ AUGUSTO LOPES TOSTA";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";"SUPLENTE";1859;211359,29;"FUNDO ESPECIAL, OUTROS RECURSOS";72806,29
250001962500;"JARKSON PEREIRA DOS SANTOS";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";"SUPLENTE";621;1e+05;"OUTROS RECURSOS";NA
250001962466;"JOSEFA ANADETE DOS SANTOS SILVA";"#NULO";"MDB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PEDAGOGO";"#NE";"N";"DEFERIDO";"SUPLENTE";1462;150000;"FUNDO ESPECIAL";191790
250001962491;"ELZA PAULINA DE SOUZA";"#NULO";"MDB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";3359;855846,76;"OUTROS RECURSOS, FUNDO ESPECIAL";850000
250001962486;"MARCELLA MOREIRA SIMÕES LUIZ";"#NULO";"MDB";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";1279;53000,01;"OUTROS RECURSOS, FUNDO ESPECIAL";12295,06
250001962472;"GEORGE VATUTIN HATO";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"VEREADOR";"#NE";"S";"DEFERIDO";"ELEITO POR QP";42837;1240465,27;"FUNDO ESPECIAL, OUTROS RECURSOS";2685923,67
250001962480;"ANA PAULA CALVO FARIA";"#NULO";"MDB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"GERENTE";"#NE";"N";"DEFERIDO";"SUPLENTE";2601;280000;"FUNDO ESPECIAL";40484,52
250002385428;"JACIARA DE JESUS ASSIS BRASIL";"#NULO";"PMB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";66;0;"#NULO";NA
250001881834;"ROBERTO SEBASTIAO PETERNELLI JUNIOR";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"MILITAR REFORMADO";"#NE";"N";"DEFERIDO";"SUPLENTE";1729;551592,2;"FUNDO PARTIDARIO, FUNDO ESPECIAL, OUTROS RECURSOS";3306873,81
250001881811;"ADILSON ARMANDO CARVALHO AMADEU";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"DESPACHANTE";"#NE";"S";"DEFERIDO";"SUPLENTE";24759;1111102,45;"FUNDO PARTIDARIO, OUTROS RECURSOS, FUNDO ESPECIAL";4998605,14
250001881836;"CLEBER VALADÃO ANTUNES";"#NULO";"UNIÃO";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";"SUPLENTE";183;154504,22;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";3642,61
250001881800;"MARILEIA DE SOUZA CHIEZA";"#NULO";"UNIÃO";"FEMININO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"PARDA";"PEDAGOGO";"#NE";"N";"DEFERIDO";"SUPLENTE";789;791213,48;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";11219,65
250001881814;"PRISCILA MELCHICHI TAPIA";"#NULO";"UNIÃO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"PROGRAMADOR DE COMPUTADOR";"#NE";"N";"DEFERIDO";"SUPLENTE";4665;467213,48;"FUNDO ESPECIAL, OUTROS RECURSOS, FUNDO PARTIDARIO";23997,75
250001881819;"JULIO CESAR DOMINGUES RODRIGUES";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ADVOGADO";"#NE";"N";"DEFERIDO";"SUPLENTE";74;156564,7;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";2019602
250001881816;"RENATO DE SOUZA BATTISTA";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"CIENTISTA POLÍTICO";"#NE";"N";"DEFERIDO";"SUPLENTE";18453;775405;"OUTROS RECURSOS, FUNDO ESPECIAL, FUNDO PARTIDARIO";601520,21
250001933084;"MARCELO THEODORO DE AGUIAR";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"CANTOR E COMPOSITOR";"#NE";"N";"DEFERIDO";"SUPLENTE";3935;622020;"OUTROS RECURSOS, FUNDO ESPECIAL";23650,49
250002003109;"LUIZ SCALEA";"#NULO";"PODE";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";"SUPLENTE";20638;674063,88;"OUTROS RECURSOS, FUNDO ESPECIAL";571814,14
250001933050;"THIAGO AUGUSTO DA SILVA";"#NULO";"PODE";"MASCULINO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";112;130000;"OUTROS RECURSOS, FUNDO ESPECIAL";NA
250001933095;"SIMONE DO CARMO NAVARRO";"#NULO";"PODE";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"N";"DEFERIDO";"ELEITO POR QP";38540;1012760;"FUNDO ESPECIAL, OUTROS RECURSOS";1008120
250002146895;"SILVÂNIA VIEIRA DOS SANTOS";"#NULO";"AVANTE";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";225;5873;"OUTROS RECURSOS, FUNDO ESPECIAL";196977,75
250002146907;"JAIR VIEIRA LEAL";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";151;0;"#NULO";3600
250002146908;"MORGANA SIQUEIRA";"#NULO";"AVANTE";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"AGENTE ADMINISTRATIVO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";1813;35000;"FUNDO ESPECIAL";NA
250002146901;"MARIO CESAR MANDUCA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"TÉCNICO DE LABORATÓRIO E RAIOS X";"#NE";"N";"DEFERIDO";"NÃO ELEITO";607;23600;"OUTROS RECURSOS, FUNDO ESPECIAL";90331
250002146884;"ALOISIO SILVA JUNIOR";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";127;0;"#NULO";NA
250002146903;"JOSÉ EDUARDO DOS SANTOS";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";274;5700;"FUNDO ESPECIAL, OUTROS RECURSOS";151500
250002389044;"MICHELLE DE MEDEIROS GIARDINA";"#NULO";"AVANTE";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIANTE";"#NE";"S";"DEFERIDO";"NÃO ELEITO";131;15000;"FUNDO ESPECIAL";NA
250002174661;"RICARDO DOS ANJOS CORDEIRO";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"TÉCNICO EM INFORMÁTICA";"#NE";"N";"DEFERIDO";"SUPLENTE";287;NA;NA;NA
250002174674;"GERSON DOS REIS";"#NULO";"PP";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"GERENTE";"#NE";"N";"DEFERIDO";"SUPLENTE";233;0;"#NULO";NA
250002174686;"BRUNO DA COSTA LIMA";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";325;46000;"FUNDO ESPECIAL";7850
250002174662;"MARCOS DAS NEVES PALUMBO";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"BOMBEIRO MILITAR";"#NE";"S";"DEFERIDO";"ELEITO POR MÉDIA";43455;643608,3;"FUNDO PARTIDARIO, OUTROS RECURSOS, FUNDO ESPECIAL";1292152,22
250002379012;"ANDRE DE ALMEIDA POLONCA";"#NULO";"PP";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";8;NA;NA;46000
250002174667;"PEDRO JOSÉ VILAR GODOY HORTA";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"SUPLENTE";582;40000;"OUTROS RECURSOS";2077,93
250002174673;"SÓIRA SOLEDADE DOS ANJOS CELESTINO";"#NULO";"PP";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";232;0;"#NULO";NA
250002079345;"ALESSANDRO CHAZAN BRIONES SANI";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"JORNALISTA E REDATOR";"#NE";"N";"DEFERIDO";"SUPLENTE";412;6284,9;"FUNDO ESPECIAL";72625
250002079334;"SAMIR MUHANAK DIB";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"SUPLENTE";175;6392,3;"OUTROS RECURSOS, FUNDO ESPECIAL";823504,77
250002079319;"SILVIA REGINA DE LUCA BESERRA";"#NULO";"NOVO";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";517;13819,8;"FUNDO ESPECIAL, OUTROS RECURSOS";185899
250002079299;"WAGNER DE BRITO TEIXEIRA";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"INDÍGENA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";"SUPLENTE";375;6534,9;"OUTROS RECURSOS, FUNDO ESPECIAL";7e+05
250002079330;"ROGERIO DOMINGUES GAMEIRO";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"SUPLENTE";916;10652,6;"OUTROS RECURSOS, FUNDO ESPECIAL";120666,66
250002079342;"NILCEIA BIANCHINI";"#NULO";"NOVO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"GEÓGRAFO";"#NE";"N";"DEFERIDO";"SUPLENTE";199;6349,9;"OUTROS RECURSOS, FUNDO ESPECIAL";365402,88
250002079337;"WALTER RONCATO BARBISAN CANDIDO DE CARVALHO";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"SERVIDOR PÚBLICO CIVIL APOSENTADO";"#NE";"N";"DEFERIDO";"SUPLENTE";141;12860,8;"FUNDO ESPECIAL, OUTROS RECURSOS";1485285,38
250001977614;"CARLOS CAVALCANTE DE SOUZA";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"JORNALISTA E REDATOR";"#NE";"N";"DEFERIDO";"SUPLENTE";1514;115611;"FUNDO ESPECIAL, OUTROS RECURSOS";659431,25
250001977568;"WAGNER GOMES";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";483;56758,84;"FUNDO ESPECIAL, OUTROS RECURSOS";760000
250001977590;"HELENA NOBUCO SUZUKI TAKADACHI";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";454;64859;"FUNDO ESPECIAL, OUTROS RECURSOS";17346,68
250001977610;"DIEGO LOPES DEL RIO";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"POLICIAL CIVIL";"#NE";"N";"DEFERIDO";"SUPLENTE";1434;136095;"FUNDO ESPECIAL, OUTROS RECURSOS";NA
250001977576;"RAFAEL MOREIRA MENDES DE OLIVEIRA";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";198;87152,5;"FUNDO ESPECIAL, OUTROS RECURSOS";5000
250002379251;"EDITE CUNHA";"#NULO";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"VIÚVO(A)";"BRANCA";"PEDAGOGO";"#NE";"N";"DEFERIDO";NA;NA;NA;NA;63000
250002064660;"CAROLINA REJAILI VIGLIAR";"#NULO";"UP";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR DE ENSINO MÉDIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";2146;12100;"FUNDO ESPECIAL, OUTROS RECURSOS";265000
250002357421;"LINDBERG CLEMENTE DE MORAIS";"#NULO";"DC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR DE ENSINO SUPERIOR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";780;6820,65;"FUNDO ESPECIAL";NA
250002357433;"MARIA TERESA SELBACH EYMAEL";"#NULO";"DC";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";20;6820,65;"FUNDO ESPECIAL";590000
250002357417;"ANTONIO EDUARDO ALTAVISTA";"#NULO";"DC";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"N";"DEFERIDO";"NÃO ELEITO";52;6820,65;"FUNDO ESPECIAL";NA
250002357437;"LUIZ FELIPE SANTANA DE MORAIS";"#NULO";"DC";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";"NÃO ELEITO";266;6820,65;"FUNDO ESPECIAL";NA
250002357440;"NOEMIA VIEIRA FONSECA";"#NULO";"DC";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";135;6820,65;"FUNDO ESPECIAL";NA
250002357427;"ADONIAS DA SILVA VIEIRA";"#NULO";"DC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SERRALHEIRO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";158;6820,65;"FUNDO ESPECIAL";360500
250002075157;"MARIA JOSÉ DA SILVA";"#NULO";"PRD";"FEMININO";"ENSINO MÉDIO COMPLETO";"SEPARADO(A) JUDICIALMENTE";"PARDA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"#NE";"N";"DEFERIDO";"NÃO ELEITO";199;30000;"FUNDO ESPECIAL";NA
250002075137;"FERNANDO MANSO";"#NULO";"PRD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"CABELEIREIRO E BARBEIRO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";1813;33170;"OUTROS RECURSOS, FUNDO ESPECIAL";100005,69
250002075124;"MARLENE MARIA RAMOS";"#NULO";"PRD";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";146;35000;"FUNDO ESPECIAL";1026000
250002075130;"CARLOS EDUARDO NOGUEIRA DOURADO";"#NULO";"PRD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";806;27045,89;"OUTROS RECURSOS, FUNDO ESPECIAL";2145000
250002075167;"ANDRÉ LUIZ COSTA DE OLIVEIRA";"#NULO";"PRD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"S";"DEFERIDO";"NÃO ELEITO";113;16400;"OUTROS RECURSOS, FUNDO ESPECIAL";NA
250002075147;"DIEGO LAUDANO ROCHA";"#NULO";"PRD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR DE ENSINO FUNDAMENTAL";"#NE";"N";"DEFERIDO";"NÃO ELEITO";11435;611200;"FUNDO ESPECIAL, OUTROS RECURSOS";735459
250002075122;"TANIA MARA MARQUES SILVA";"#NULO";"PRD";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PUBLICITÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";1025;50000;"FUNDO ESPECIAL";458248
250002075138;"RAIMUNDO NONATO DO CARMO FILHO";"#NULO";"PRD";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"COMERCIANTE";"#NE";"N";"DEFERIDO";"NÃO ELEITO";637;50000;"FUNDO ESPECIAL";33000
250002075149;"OHANS BANOUS";"#NULO";"PRD";"MASCULINO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";148;11000;"OUTROS RECURSOS, FUNDO ESPECIAL";NA
250002181671;"FLAVIO AUGUSTO DE CAMPOS";"#NULO";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"SOCIÓLOGO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";230;16500;"FUNDO ESPECIAL, OUTROS RECURSOS";275000
250002181652;"CARLOS AUGUSTO DA CUNHA SILVA";"#NULO";"CIDADANIA";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";208;11432;"FUNDO ESPECIAL";157333,33
250002181661;"LUCIANA CRISTINA MENDES SANTOS";"#NULO";"CIDADANIA";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";255;15934,44;"FUNDO ESPECIAL";45100
250002181691;"SILVIA DE CASTRO MARQUES";"#NULO";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";245;0;"#NULO";1540000
250002181659;"HAROLD THAU";"#NULO";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";249;16985,96;"OUTROS RECURSOS, FUNDO PARTIDARIO";294842,34
250001973512;"FLAVIO GONÇALVES DA COSTA";"#NULO";"PL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"POLICIAL MILITAR";"#NE";"N";"DEFERIDO";"SUPLENTE";12438;1439000;"FUNDO ESPECIAL, OUTROS RECURSOS, FUNDO PARTIDARIO";254944,32
250001973465;"MANOEL BARBOSA DO NASCIMENTO";"#NULO";"PL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";8598;1317594,13;"FUNDO ESPECIAL, OUTROS RECURSOS";820000
250001973490;"RUTE FREIRE DA COSTA SILVA";"#NULO";"PL";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"#NE";"S";"DEFERIDO";"ELEITO POR QP";43090;1550036,12;"FUNDO ESPECIAL, OUTROS RECURSOS";806194,2
250001973497;"HENRY TKACZ";"#NULO";"PL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";2002;732500;"FUNDO ESPECIAL";62453,46
250001973491;"APARECIDO MIGUEL DE ALENCAR";"#NULO";"PL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";1665;125800;"FUNDO ESPECIAL, OUTROS RECURSOS";11000
250002052088;"EDUARDO COSME DE JESUS BARBOSA";"#NULO";"PSOL";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PRETA";"SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA";"#NE";"N";"DEFERIDO";"SUPLENTE";1372;41967,92;"FUNDO ESPECIAL";NA
250002052118;"LUCILIO FERREIRA DA SILVA";"#NULO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"FARMACÊUTICO";"#NE";"N";"DEFERIDO";"SUPLENTE";863;31335,11;"OUTROS RECURSOS, FUNDO ESPECIAL";NA
250002052111;"CELSO LUIS GIANNASI";"#NULO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"VIÚVO(A)";"BRANCA";"VEREADOR";"#NE";"S";"DEFERIDO";"ELEITO POR QP";57789;492970,14;"FUNDO ESPECIAL, OUTROS RECURSOS";2436161,68
250002018904;"RODRIGO CAMARGO LOBÃO";"#NULO";"MOBILIZA";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";353;0;"#NULO";3e+05
250002363850;"DAISY OLEINIK";"#NULO";"PCO";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"DONA DE CASA";"#NE";"N";"DEFERIDO";"NÃO ELEITO";26;39538,28;"FUNDO ESPECIAL";457273
250002170983;"MAGNA DA SILVA";"#NULO";"PRTB";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"PRETA";"ESTETICISTA";"#NE";"N";"DEFERIDO";"NÃO ELEITO";450;35873,96;"FUNDO ESPECIAL";13958
250002170974;"RAIMUNDO NONATO PEREIRA DOS SANTOS";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";433;8597,87;"FUNDO ESPECIAL";NA
250002170986;"LUIZ AUGUSTO ANDRE BALTHAZAR";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";404;24097,95;"OUTROS RECURSOS, FUNDO ESPECIAL";42679
250002171008;"JOSÉ RONALDO DA SILVA BARRETO";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";192;9862,59;"FUNDO ESPECIAL, OUTROS RECURSOS";340000
250002392114;"GEOVANNA QUESADA VILAR";"#NULO";"PRTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";3241;24582,17;"FUNDO ESPECIAL";NA
250002171001;"FLAVIUS COTAIT RUGGIERO";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ARQUITETO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";458;7862,75;"FUNDO ESPECIAL";NA
250002170995;"LIVIA MARIA RODRIGUES FIDELIX DA CRUZ";"#NULO";"PRTB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";3641;62763,37;"FUNDO ESPECIAL, OUTROS RECURSOS";176586
250002171018;"JOSE APARECIDO ROSA FILHO";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";390;11697,95;"FUNDO ESPECIAL";85505,44
